Customer_ID,Age,Gender,City,State,Customer_Segment,Account_Type,Registration_Date
CUST110478,24,Male,Hyderabad,Kerala,Affluent,Digital,26-02-2021
CUST110479,63,Male,Ahmedabad,Rajasthan,Premium,Savings,29-04-2021
CUST110480,18,Female,Lucknow,Maharashtra,Premium,Savings,22-12-2025
CUST110481,66,Female,Lucknow,Kerala,Mass,Current,10-11-2020
CUST110482,53,Female,Kolkata,Gujarat,Mass,Digital,11-09-2023
CUST110483,38,Male,Jaipur,Maharashtra,Affluent,Savings,17-11-2024
CUST110484,54,Female,Mumbai,Tamil Nadu,Affluent,Savings,12-06-2024
CUST110485,69,Male,Mysuru,Karnataka,Mass,Savings,18-08-2022
CUST110486,41,Male,Kolkata,Karnataka,Premium,Savings,12-08-2025
CUST110487,42,Female,New Delhi,West Bengal,Mass,Savings,02-05-2025
CUST110488,24,Male,Hyderabad,Gujarat,Mass,Digital,30-06-2022
CUST110489,59,Female,Ahmedabad,Karnataka,Affluent,Savings,21-08-2025
CUST110490,34,Male,Lucknow,Delhi,Mass,Digital,20-08-2020
CUST110491,46,Male,Hyderabad,Delhi,Mass,Savings,16-03-2024
CUST110492,47,Female,Hyderabad,Karnataka,Mass,Current,28-11-2025
CUST110493,24,Other,Lucknow,West Bengal,Mass,Digital,08-01-2020
CUST110494,50,Male,Ahmedabad,Maharashtra,Premium,Savings,06-02-2021
CUST110495,24,Female,Nagpur,Uttar Pradesh,Mass,Digital,16-04-2022
CUST110496,41,Female,Noida,Tamil Nadu,Mass,Savings,05-12-2025
CUST110497,28,Male,Ahmedabad,Gujarat,Mass,Savings,25-08-2023
CUST110498,26,Female,Mumbai,Delhi,Premium,Savings,16-06-2021
CUST110499,29,Male,Kolkata,Delhi,Mass,Current,04-08-2025
CUST110500,52,Male,Bengaluru,Delhi,Mass,Savings,02-08-2025
CUST110501,21,Male,Kochi,Maharashtra,Mass,Savings,09-08-2023
CUST110502,53,Female,Ahmedabad,Karnataka,Mass,Savings,14-06-2020
CUST110503,45,Male,Ahmedabad,West Bengal,Mass,Digital,23-05-2023
CUST110504,30,Male,Bengaluru,Delhi,Affluent,Savings,25-02-2022
CUST110505,40,Male,Mumbai,Telangana,Mass,Savings,01-03-2020
CUST110506,36,Male,Kochi,Gujarat,Mass,Savings,17-07-2023
CUST110507,59,Male,Noida,Kerala,Mass,Savings,08-03-2021
CUST110508,54,Male,Kochi,Tamil Nadu,Affluent,Savings,10-07-2023
CUST110509,56,Male,Surat,Rajasthan,Mass,Savings,09-09-2022
CUST110510,41,Male,Bengaluru,Karnataka,Mass,Digital,10-10-2022
CUST110511,33,Female,Pune,Kerala,Mass,Digital,18-03-2020
CUST110512,50,Female,Bengaluru,Tamil Nadu,Mass,Digital,07-04-2024
CUST110513,29,Male,Surat,Karnataka,Mass,Current,30-09-2021
CUST110514,51,Male,Surat,Uttar Pradesh,Affluent,Digital,10-06-2025
CUST110515,24,Male,Mysuru,Karnataka,Affluent,Savings,27-06-2022
CUST110516,28,Female,Kochi,Maharashtra,Mass,Savings,31-01-2025
CUST110517,48,Male,Pune,Gujarat,Premium,Digital,27-12-2021
CUST110518,46,Male,Ahmedabad,West Bengal,Mass,Savings,22-03-2020
CUST110519,30,Male,Nagpur,Karnataka,Mass,Savings,11-09-2024
CUST110520,48,Male,New Delhi,Kerala,Mass,Current,05-09-2020
CUST110521,19,Female,Chennai,Uttar Pradesh,Mass,Savings,01-08-2021
CUST110522,56,Male,Lucknow,Maharashtra,Mass,Savings,07-04-2020
CUST110523,32,Male,Mysuru,Maharashtra,Mass,Digital,09-01-2020
CUST110524,28,Female,Chennai,Rajasthan,Mass,Savings,05-04-2024
CUST110525,51,Female,Bengaluru,Tamil Nadu,Mass,Savings,10-06-2025
CUST110526,56,Male,Chennai,Uttar Pradesh,Mass,Digital,13-09-2020
CUST110527,21,Male,Mumbai,Rajasthan,Affluent,Savings,11-12-2022
CUST110528,28,Male,Bengaluru,Telangana,Mass,Savings,17-11-2023
CUST110529,46,Male,Kochi,Gujarat,Mass,Digital,26-05-2024
CUST110530,19,Male,Kolkata,Telangana,Affluent,Digital,04-11-2022
CUST110531,33,Male,Noida,Karnataka,Affluent,Current,02-05-2025
CUST110532,56,Female,Mumbai,Tamil Nadu,Mass,Savings,03-11-2022
CUST110533,30,Other,Jaipur,Kerala,Mass,Savings,11-03-2022
CUST110534,54,Female,Lucknow,Delhi,Premium,Digital,21-02-2022
CUST110535,34,Male,Chennai,Delhi,Affluent,Current,26-10-2024
CUST110536,38,Female,Surat,Maharashtra,Premium,Savings,20-12-2023
CUST110537,61,Female,Surat,Rajasthan,Affluent,Savings,19-12-2023
CUST110538,36,Female,Noida,Kerala,Mass,Digital,06-03-2023
CUST110539,24,Female,Kochi,Delhi,Mass,Savings,03-03-2020
CUST110540,55,Female,Ahmedabad,Maharashtra,Mass,Digital,21-08-2022
CUST110541,25,Male,Chennai,Gujarat,Mass,Savings,27-12-2021
CUST110542,30,Male,Kochi,Maharashtra,Affluent,Savings,01-08-2025
CUST110543,54,Male,Kolkata,Maharashtra,Mass,Current,15-01-2022
CUST110544,19,Male,Kolkata,Maharashtra,Mass,Savings,26-12-2025
CUST110545,58,Male,Lucknow,Karnataka,Affluent,Digital,19-06-2023
CUST110546,28,Male,Nagpur,Maharashtra,Mass,Savings,24-01-2023
CUST110547,41,Female,Ahmedabad,Telangana,Mass,Current,28-04-2024
CUST110548,23,Female,New Delhi,West Bengal,Affluent,Savings,06-11-2023
CUST110549,43,Male,Mysuru,Maharashtra,Premium,Savings,16-03-2021
CUST110550,24,Male,Kochi,Kerala,Mass,Current,12-02-2022
CUST110551,56,Female,Chennai,Maharashtra,Affluent,Digital,01-03-2025
CUST110552,36,Female,Bengaluru,Kerala,Mass,Digital,22-03-2021
CUST110553,23,Male,Nagpur,Uttar Pradesh,Mass,Savings,02-10-2023
CUST110554,60,Male,Lucknow,Uttar Pradesh,Affluent,Digital,31-03-2020
CUST110555,46,Male,Kolkata,Maharashtra,Affluent,Digital,18-04-2024
CUST110556,60,Male,Nagpur,Rajasthan,Mass,Savings,10-09-2024
CUST110557,56,Female,Pune,Delhi,Affluent,Savings,14-12-2024
CUST110558,19,Female,Mumbai,West Bengal,Mass,Savings,16-01-2022
CUST110559,36,Male,Nagpur,Maharashtra,Mass,Digital,03-07-2020
CUST110560,21,Female,Surat,West Bengal,Affluent,Digital,19-07-2025
CUST110561,23,Female,Jaipur,Maharashtra,Premium,Current,23-04-2025
CUST110562,66,Female,New Delhi,Delhi,Mass,Savings,19-06-2021
CUST110563,54,Other,Pune,West Bengal,Mass,Savings,13-11-2020
CUST110564,45,Male,Surat,Maharashtra,Mass,Savings,21-03-2025
CUST110565,47,Male,Lucknow,Uttar Pradesh,Mass,Savings,11-04-2024
CUST110566,24,Female,Mysuru,Tamil Nadu,Mass,Digital,23-08-2023
CUST110567,26,Female,Jaipur,Karnataka,Premium,Savings,27-10-2021
CUST110568,42,Other,Bengaluru,Gujarat,Mass,Savings,23-01-2020
CUST110569,50,Female,Noida,Rajasthan,Mass,Savings,29-05-2024
CUST110570,18,Male,Mumbai,Gujarat,Affluent,Current,28-11-2022
CUST110571,68,Male,Jaipur,Kerala,Mass,Digital,12-04-2020
CUST110572,23,Female,Lucknow,Tamil Nadu,Premium,Savings,09-08-2021
CUST110573,35,Female,Mumbai,Karnataka,Premium,Savings,26-10-2023
CUST110574,27,Female,Bengaluru,Tamil Nadu,Affluent,Savings,04-12-2020
CUST110575,45,Male,Jaipur,West Bengal,Mass,Savings,19-07-2022
CUST110576,28,Female,Kochi,Uttar Pradesh,Mass,Digital,12-10-2021
CUST110577,50,Female,Lucknow,Rajasthan,Mass,Savings,02-01-2023
CUST110578,18,Male,Chennai,Kerala,Mass,Digital,15-05-2024
CUST110579,30,Male,Hyderabad,Telangana,Premium,Digital,16-01-2025
CUST110580,54,Female,Hyderabad,Uttar Pradesh,Mass,Digital,21-08-2022
CUST110581,37,Female,New Delhi,West Bengal,Mass,Current,28-08-2023
CUST110582,18,Male,Mumbai,Delhi,Mass,Savings,03-02-2023
CUST110583,69,Male,Jaipur,Maharashtra,Mass,Savings,09-06-2020
CUST110584,20,Male,Surat,Tamil Nadu,Mass,Savings,17-11-2022
CUST110585,35,Male,Jaipur,Uttar Pradesh,Premium,Savings,01-07-2024
CUST110586,58,Male,Chennai,Rajasthan,Affluent,Savings,26-08-2021
CUST110587,31,Female,Pune,Telangana,Mass,Digital,04-04-2022
CUST110588,48,Male,New Delhi,Rajasthan,Mass,Savings,02-09-2023
CUST110589,44,Female,Kochi,Rajasthan,Affluent,Savings,22-12-2024
CUST110590,34,Male,Ahmedabad,Delhi,Premium,Savings,12-04-2024
CUST110591,63,Male,Kolkata,Telangana,Mass,Digital,10-08-2024
CUST110592,46,Female,Lucknow,West Bengal,Affluent,Digital,25-02-2025
CUST110593,53,Female,Mumbai,Karnataka,Affluent,Current,09-09-2021
CUST110594,54,Male,Noida,West Bengal,Mass,Digital,25-06-2024
CUST110595,43,Female,Kolkata,Kerala,Affluent,Current,31-05-2025
CUST110596,34,Male,Mysuru,Telangana,Affluent,Digital,08-09-2022
CUST110597,39,Male,Kolkata,Karnataka,Premium,Digital,01-05-2023
CUST110598,42,Female,Kolkata,Karnataka,Mass,Digital,26-08-2022
CUST110599,19,Female,Mysuru,Telangana,Mass,Savings,18-02-2022
CUST110600,39,Male,Nagpur,Delhi,Mass,Digital,01-08-2020
CUST110601,22,Male,Pune,Telangana,Affluent,Savings,31-10-2020
CUST110602,21,Female,Noida,Uttar Pradesh,Affluent,Savings,04-03-2021
CUST110603,53,Male,Mumbai,Kerala,Affluent,Savings,17-02-2024
CUST110604,23,Female,Kochi,Maharashtra,Mass,Savings,09-03-2022
CUST110605,69,Male,New Delhi,Delhi,Mass,Savings,28-10-2022
CUST110606,38,Female,Ahmedabad,Karnataka,Mass,Savings,17-06-2022
CUST110607,30,Male,Pune,Delhi,Mass,Savings,13-06-2025
CUST110608,54,Other,Pune,Karnataka,Affluent,Current,10-10-2024
CUST110609,42,Male,Kochi,Delhi,Mass,Digital,02-08-2025
CUST110610,43,Female,Mysuru,Gujarat,Mass,Current,11-09-2021
CUST110611,56,Male,Mysuru,West Bengal,Affluent,Digital,18-12-2024
CUST110612,37,Male,Lucknow,Karnataka,Mass,Current,01-07-2023
CUST110613,50,Male,Nagpur,Karnataka,Affluent,Savings,21-09-2023
CUST110614,31,Female,Nagpur,Karnataka,Affluent,Savings,09-11-2024
CUST110615,53,Male,Kochi,Telangana,Mass,Savings,17-02-2022
CUST110616,34,Male,Mumbai,Rajasthan,Mass,Digital,23-06-2022
CUST110617,38,Male,Nagpur,Gujarat,Mass,Savings,27-05-2023
CUST110618,63,Female,Chennai,Kerala,Mass,Savings,18-10-2020
CUST110619,33,Male,Pune,Delhi,Affluent,Digital,18-03-2025
CUST110620,63,Male,Mumbai,Uttar Pradesh,Mass,Savings,06-02-2021
CUST110621,33,Female,Chennai,Maharashtra,Affluent,Current,30-05-2021
CUST110622,37,Female,Mysuru,Kerala,Premium,Digital,08-02-2021
CUST110623,46,Male,Surat,Karnataka,Mass,Savings,17-03-2025
CUST110624,45,Female,Kolkata,West Bengal,Mass,Digital,04-03-2020
CUST110625,25,Male,Bengaluru,Delhi,Mass,Current,21-02-2025
CUST110626,41,Male,Surat,Uttar Pradesh,Premium,Savings,13-05-2020
CUST110627,20,Female,Jaipur,Maharashtra,Mass,Digital,01-10-2020
CUST110628,42,Female,Mysuru,Uttar Pradesh,Affluent,Savings,13-03-2022
CUST110629,36,Male,New Delhi,Telangana,Premium,Savings,30-09-2022
CUST110630,50,Male,New Delhi,Maharashtra,Mass,Digital,25-12-2020
CUST110631,19,Male,New Delhi,Uttar Pradesh,Mass,Digital,10-06-2024
CUST110632,32,Female,Pune,Uttar Pradesh,Mass,Savings,22-05-2020
CUST110633,39,Female,Hyderabad,Kerala,Premium,Digital,24-10-2020
CUST110634,27,Male,Hyderabad,Tamil Nadu,Mass,Digital,14-06-2022
CUST110635,35,Female,Chennai,West Bengal,Mass,Savings,28-04-2023
CUST110636,39,Male,Ahmedabad,Delhi,Mass,Savings,02-04-2025
CUST110637,63,Female,Nagpur,Rajasthan,Premium,Savings,16-12-2022
CUST110638,66,Male,Pune,Delhi,Mass,Savings,25-03-2025
CUST110639,44,Female,Bengaluru,Kerala,Premium,Savings,21-06-2025
CUST110640,30,Male,Surat,West Bengal,Premium,Savings,14-01-2022
CUST110641,50,Female,Chennai,Gujarat,Mass,Digital,24-02-2020
CUST110642,22,Male,Hyderabad,Tamil Nadu,Premium,Savings,30-09-2025
CUST110643,43,Male,Pune,West Bengal,Mass,Digital,09-01-2023
CUST110644,30,Female,Noida,Karnataka,Mass,Digital,14-05-2022
CUST110645,44,Male,New Delhi,Gujarat,Affluent,Digital,14-06-2024
CUST110646,31,Male,Surat,West Bengal,Mass,Savings,22-07-2021
CUST110647,41,Female,Nagpur,Delhi,Premium,Savings,29-05-2024
CUST110648,20,Female,Kolkata,Gujarat,Affluent,Current,08-02-2022
CUST110649,64,Male,Chennai,Kerala,Affluent,Digital,15-03-2023
CUST110650,68,Male,Bengaluru,Rajasthan,Premium,Savings,10-01-2025
CUST110651,66,Male,Mysuru,Delhi,Mass,Savings,01-05-2020
CUST110652,47,Female,Noida,Uttar Pradesh,Mass,Savings,03-05-2025
CUST110653,52,Male,Jaipur,Tamil Nadu,Mass,Savings,02-02-2021
CUST110654,65,Male,Ahmedabad,Karnataka,Mass,Current,24-11-2025
CUST110655,31,Female,Noida,Rajasthan,Mass,Digital,13-11-2021
CUST110656,29,Male,Kolkata,Kerala,Mass,Current,09-11-2023
CUST110657,45,Male,Kolkata,Rajasthan,Affluent,Savings,23-11-2022
CUST110658,61,Female,Mysuru,Maharashtra,Mass,Digital,12-04-2022
CUST110659,46,Male,Bengaluru,Uttar Pradesh,Affluent,Current,12-06-2023
CUST110660,60,Female,Bengaluru,Karnataka,Affluent,Savings,06-06-2025
CUST110661,34,Female,Mysuru,Gujarat,Mass,Savings,24-04-2024
CUST110662,57,Male,Nagpur,Telangana,Mass,Savings,12-09-2025
CUST110663,66,Male,Chennai,Uttar Pradesh,Affluent,Digital,11-04-2021
CUST110664,38,Female,Jaipur,Maharashtra,Mass,Digital,18-02-2023
CUST110665,40,Female,Pune,Uttar Pradesh,Mass,Savings,28-03-2024
CUST110666,37,Male,Jaipur,Rajasthan,Mass,Savings,23-02-2025
CUST110667,28,Male,Ahmedabad,West Bengal,Mass,Savings,13-03-2024
CUST110668,51,Female,Bengaluru,Karnataka,Mass,Savings,07-08-2025
CUST110669,27,Male,Surat,West Bengal,Affluent,Digital,26-06-2022
CUST110670,27,Male,Ahmedabad,Karnataka,Mass,Digital,24-07-2024
CUST110671,60,Female,Surat,Uttar Pradesh,Premium,Current,30-01-2022
CUST110672,23,Male,Bengaluru,Gujarat,Mass,Savings,17-01-2023
CUST110673,53,Female,Kolkata,Karnataka,Mass,Savings,23-11-2022
CUST110674,41,Female,Pune,Tamil Nadu,Premium,Savings,02-05-2024
CUST110675,29,Male,Ahmedabad,Uttar Pradesh,Mass,Savings,01-12-2025
CUST110676,60,Female,Jaipur,Gujarat,Affluent,Savings,01-10-2025
CUST110677,40,Female,Chennai,Tamil Nadu,Affluent,Savings,04-08-2022
CUST110678,44,Male,New Delhi,Rajasthan,Mass,Digital,25-03-2023
CUST110679,62,Male,Ahmedabad,Delhi,Mass,Savings,20-08-2025
CUST110680,54,Female,New Delhi,Telangana,Mass,Current,06-03-2021
CUST110681,23,Female,Pune,Maharashtra,Mass,Digital,02-07-2020
CUST110682,18,Female,Lucknow,Delhi,Mass,Savings,21-04-2021
CUST110683,23,Female,Chennai,Rajasthan,Mass,Savings,16-10-2023
CUST110684,67,Male,Mysuru,Kerala,Mass,Savings,10-05-2020
CUST110685,39,Female,Jaipur,Kerala,Mass,Savings,27-06-2025
CUST110686,58,Male,Kochi,Telangana,Affluent,Digital,28-07-2021
CUST110687,41,Male,Nagpur,Kerala,Mass,Digital,17-09-2021
CUST110688,42,Male,Bengaluru,Gujarat,Affluent,Savings,28-11-2022
CUST110689,32,Female,Bengaluru,Rajasthan,Premium,Digital,21-09-2025
CUST110690,43,Male,Lucknow,Delhi,Mass,Savings,08-10-2020
CUST110691,25,Male,Jaipur,Karnataka,Mass,Current,18-12-2025
CUST110692,68,Male,Chennai,Kerala,Premium,Current,21-11-2023
CUST110693,41,Male,Kolkata,Rajasthan,Affluent,Digital,13-05-2020
CUST110694,65,Female,Mysuru,Gujarat,Affluent,Digital,13-11-2020
CUST110695,55,Other,Pune,Uttar Pradesh,Affluent,Digital,05-09-2020
CUST110696,23,Female,New Delhi,Delhi,Affluent,Current,25-10-2025
CUST110697,52,Female,Jaipur,Uttar Pradesh,Premium,Current,15-02-2023
CUST110698,59,Female,Noida,Kerala,Mass,Savings,03-08-2020
CUST110699,18,Female,Ahmedabad,Telangana,Mass,Savings,18-04-2023
CUST110700,63,Female,Surat,Tamil Nadu,Affluent,Savings,28-09-2022
CUST110701,53,Male,Mysuru,Karnataka,Affluent,Savings,07-09-2022
CUST110702,29,Male,Surat,Telangana,Mass,Savings,27-12-2023
CUST110703,55,Male,Surat,Gujarat,Affluent,Digital,24-01-2024
CUST110704,28,Male,Noida,Tamil Nadu,Affluent,Savings,27-05-2024
CUST110705,29,Male,Bengaluru,Telangana,Mass,Savings,28-07-2024
CUST110706,59,Female,Ahmedabad,West Bengal,Mass,Digital,25-11-2020
CUST110707,67,Female,Jaipur,Gujarat,Mass,Digital,10-11-2020
CUST110708,56,Male,Lucknow,Rajasthan,Mass,Savings,06-09-2022
CUST110709,24,Male,Chennai,Tamil Nadu,Mass,Savings,25-03-2025
CUST110710,28,Female,Hyderabad,West Bengal,Mass,Current,14-11-2023
CUST110711,53,Male,Bengaluru,Telangana,Mass,Digital,09-05-2023
CUST110712,69,Male,Chennai,Tamil Nadu,Mass,Digital,10-10-2021
CUST110713,48,Female,Jaipur,West Bengal,Affluent,Savings,12-04-2023
CUST110714,50,Male,Bengaluru,Gujarat,Mass,Current,28-10-2023
CUST110715,30,Female,Mumbai,West Bengal,Mass,Savings,29-06-2023
CUST110716,35,Female,Bengaluru,Delhi,Mass,Savings,24-10-2022
CUST110717,58,Female,Pune,Rajasthan,Affluent,Savings,03-11-2024
CUST110718,41,Male,New Delhi,Kerala,Mass,Current,17-02-2021
CUST110719,26,Male,Lucknow,Gujarat,Affluent,Savings,09-04-2021
CUST110720,48,Male,Kochi,Gujarat,Premium,Savings,07-01-2022
CUST110721,58,Male,Kochi,Maharashtra,Affluent,Digital,19-07-2023
CUST110722,27,Male,Surat,Rajasthan,Premium,Digital,11-05-2021
CUST110723,19,Female,New Delhi,Tamil Nadu,Mass,Current,19-01-2021
CUST110724,55,Female,Chennai,Uttar Pradesh,Mass,Savings,03-03-2023
CUST110725,32,Female,New Delhi,Delhi,Mass,Current,06-09-2025
CUST110726,20,Male,Kolkata,Tamil Nadu,Affluent,Savings,22-04-2023
CUST110727,60,Female,Ahmedabad,Gujarat,Premium,Current,05-10-2021
CUST110728,48,Male,Jaipur,West Bengal,Mass,Savings,19-12-2025
CUST110729,23,Male,Mysuru,Kerala,Mass,Savings,09-07-2022
CUST110730,20,Female,Surat,Tamil Nadu,Affluent,Savings,10-10-2022
CUST110731,28,Male,Pune,Karnataka,Mass,Digital,14-06-2025
CUST110732,32,Female,Pune,Telangana,Mass,Current,18-08-2022
CUST110733,62,Female,Kolkata,Gujarat,Premium,Digital,19-03-2025
CUST110734,69,Male,Surat,Telangana,Mass,Digital,12-02-2024
CUST110735,45,Other,New Delhi,Maharashtra,Mass,Savings,28-05-2024
CUST110736,27,Male,Pune,Maharashtra,Mass,Digital,09-12-2020
CUST110737,55,Female,New Delhi,Gujarat,Affluent,Savings,10-04-2024
CUST110738,64,Male,Lucknow,West Bengal,Mass,Digital,10-11-2021
CUST110739,67,Male,Kolkata,West Bengal,Mass,Digital,12-12-2024
CUST110740,67,Male,Surat,Maharashtra,Mass,Savings,29-03-2023
CUST110741,24,Female,New Delhi,Tamil Nadu,Mass,Digital,21-08-2024
CUST110742,32,Female,Chennai,Telangana,Mass,Savings,30-05-2022
CUST110743,35,Female,New Delhi,Tamil Nadu,Affluent,Savings,22-06-2020
CUST110744,35,Female,Noida,West Bengal,Mass,Digital,20-05-2023
CUST110745,69,Female,Nagpur,Telangana,Affluent,Savings,16-02-2022
CUST110746,58,Male,Chennai,Tamil Nadu,Mass,Digital,23-02-2025
CUST110747,41,Female,Hyderabad,Tamil Nadu,Premium,Savings,31-01-2024
CUST110748,19,Male,Kochi,Uttar Pradesh,Affluent,Savings,04-01-2020
CUST110749,57,Male,Mysuru,Delhi,Mass,Digital,13-10-2025
CUST110750,37,Male,New Delhi,Uttar Pradesh,Mass,Current,28-09-2021
CUST110751,51,Male,Bengaluru,Karnataka,Mass,Digital,28-12-2025
CUST110752,60,Female,Nagpur,Kerala,Mass,Savings,27-04-2023
CUST110753,43,Male,Hyderabad,West Bengal,Premium,Digital,02-07-2024
CUST110754,24,Female,Noida,Telangana,Mass,Savings,08-09-2022
CUST110755,55,Female,Mysuru,Rajasthan,Mass,Digital,08-07-2025
CUST110756,47,Male,Jaipur,Uttar Pradesh,Mass,Savings,11-05-2020
CUST110757,59,Female,Nagpur,Telangana,Premium,Savings,08-10-2023
CUST110758,22,Female,Lucknow,Karnataka,Mass,Savings,19-02-2024
CUST110759,28,Male,Pune,Kerala,Mass,Digital,15-02-2024
CUST110760,18,Female,Kochi,Gujarat,Premium,Digital,13-11-2025
CUST110761,51,Male,New Delhi,Delhi,Affluent,Savings,26-11-2025
CUST110762,18,Male,Noida,Delhi,Premium,Savings,11-05-2025
CUST110763,36,Male,Surat,Tamil Nadu,Mass,Savings,03-10-2024
CUST110764,19,Female,Noida,Kerala,Affluent,Digital,19-02-2022
CUST110765,38,Male,Nagpur,Maharashtra,Premium,Savings,14-05-2023
CUST110766,37,Male,New Delhi,Uttar Pradesh,Mass,Digital,25-01-2025
CUST110767,40,Male,Kolkata,Gujarat,Mass,Digital,21-12-2025
CUST110768,38,Female,Noida,West Bengal,Mass,Savings,27-01-2023
CUST110769,41,Female,Chennai,West Bengal,Mass,Savings,18-07-2023
CUST110770,21,Female,Kochi,West Bengal,Mass,Current,31-03-2023
CUST110771,29,Male,Noida,Tamil Nadu,Mass,Current,24-10-2022
CUST110772,39,Male,Mumbai,Gujarat,Affluent,Savings,04-11-2024
CUST110773,37,Female,Nagpur,Gujarat,Affluent,Current,06-05-2022
CUST110774,35,Male,Lucknow,Tamil Nadu,Affluent,Current,17-09-2025
CUST110775,18,Male,Pune,Telangana,Mass,Savings,15-01-2025
CUST110776,47,Male,Jaipur,Kerala,Mass,Savings,28-01-2024
CUST110777,50,Female,Surat,West Bengal,Mass,Digital,12-05-2022
CUST110778,41,Male,Chennai,Tamil Nadu,Mass,Digital,12-06-2023
CUST110779,31,Male,Hyderabad,Uttar Pradesh,Premium,Current,30-04-2021
CUST110780,53,Female,New Delhi,Uttar Pradesh,Mass,Current,01-06-2025
CUST110781,22,Female,Nagpur,Maharashtra,Affluent,Digital,03-08-2022
CUST110782,28,Female,Hyderabad,Tamil Nadu,Mass,Savings,17-04-2022
CUST110783,41,Male,Surat,Karnataka,Mass,Savings,18-02-2023
CUST110784,48,Female,Hyderabad,Gujarat,Mass,Digital,28-12-2025
CUST110785,30,Male,Kochi,West Bengal,Affluent,Savings,13-09-2022
CUST110786,33,Female,Ahmedabad,Kerala,Mass,Current,14-06-2025
CUST110787,41,Female,Noida,Telangana,Mass,Savings,18-08-2023
CUST110788,30,Male,Pune,West Bengal,Mass,Savings,05-09-2021
CUST110789,41,Male,Kolkata,Delhi,Affluent,Savings,24-03-2022
CUST110790,43,Male,Ahmedabad,Tamil Nadu,Mass,Savings,16-04-2022
CUST110791,19,Male,Mumbai,Telangana,Mass,Savings,28-10-2022
CUST110792,33,Male,Surat,Telangana,Affluent,Savings,31-07-2024
CUST110793,55,Female,Jaipur,Telangana,Mass,Savings,31-08-2023
CUST110794,63,Male,Mysuru,Uttar Pradesh,Affluent,Savings,10-01-2025
CUST110795,18,Female,Chennai,Telangana,Mass,Savings,30-01-2021
CUST110796,66,Male,Jaipur,Karnataka,Mass,Savings,26-12-2021
CUST110797,28,Male,Kolkata,Uttar Pradesh,Mass,Current,09-12-2025
CUST110798,68,Male,Jaipur,Gujarat,Mass,Digital,29-10-2025
CUST110799,52,Female,Nagpur,West Bengal,Mass,Savings,17-04-2025
CUST110800,60,Female,Jaipur,Telangana,Mass,Digital,12-09-2023
CUST110801,46,Female,Ahmedabad,Uttar Pradesh,Affluent,Digital,01-04-2021
CUST110802,54,Male,Surat,Kerala,Premium,Current,27-05-2024
CUST110803,34,Male,Mumbai,Delhi,Affluent,Savings,23-06-2023
CUST110804,56,Female,Noida,Rajasthan,Affluent,Savings,26-06-2024
CUST110805,59,Female,New Delhi,Tamil Nadu,Mass,Savings,14-07-2020
CUST110806,45,Female,Noida,Telangana,Mass,Digital,18-05-2025
CUST110807,46,Male,Kolkata,Delhi,Premium,Digital,24-03-2023
CUST110808,60,Female,Pune,Delhi,Affluent,Current,06-06-2022
CUST110809,20,Male,Surat,West Bengal,Mass,Savings,05-12-2020
CUST110810,69,Male,New Delhi,Telangana,Affluent,Current,27-09-2022
CUST110811,27,Male,Kolkata,Karnataka,Mass,Current,23-01-2020
CUST110812,59,Female,Kochi,Kerala,Mass,Savings,13-08-2023
CUST110813,31,Female,Kolkata,Rajasthan,Affluent,Digital,15-11-2020
CUST110814,29,Male,Jaipur,Tamil Nadu,Premium,Savings,19-04-2022
CUST110815,64,Male,Nagpur,West Bengal,Premium,Current,25-06-2021
CUST110816,59,Male,Bengaluru,Delhi,Mass,Savings,18-09-2021
CUST110817,47,Male,Ahmedabad,Kerala,Affluent,Savings,29-07-2020
CUST110818,49,Male,Chennai,Tamil Nadu,Mass,Digital,06-02-2022
CUST110819,49,Male,Kolkata,Delhi,Premium,Current,17-03-2021
CUST110820,59,Female,Hyderabad,Delhi,Premium,Current,26-04-2025
CUST110821,49,Male,Pune,Maharashtra,Affluent,Savings,10-09-2023
CUST110822,43,Male,Chennai,Delhi,Mass,Savings,22-05-2024
CUST110823,68,Female,Kochi,West Bengal,Premium,Savings,21-05-2021
CUST110824,18,Male,New Delhi,Uttar Pradesh,Mass,Savings,23-05-2025
CUST110825,59,Female,Pune,Maharashtra,Mass,Digital,24-10-2025
CUST110826,19,Male,Surat,Gujarat,Mass,Savings,02-01-2023
CUST110827,34,Female,Bengaluru,Kerala,Affluent,Savings,10-01-2022
CUST110828,47,Male,Kolkata,West Bengal,Mass,Digital,23-10-2025
CUST110829,56,Female,Lucknow,Telangana,Affluent,Digital,12-10-2023
CUST110830,24,Male,Kochi,Gujarat,Premium,Savings,31-10-2022
CUST110831,69,Female,Surat,Delhi,Mass,Savings,07-10-2022
CUST110832,44,Male,Kolkata,Telangana,Mass,Digital,14-02-2020
CUST110833,26,Female,Ahmedabad,Gujarat,Affluent,Current,17-08-2020
CUST110834,39,Male,Ahmedabad,Tamil Nadu,Mass,Savings,03-05-2023
CUST110835,51,Female,Kolkata,Karnataka,Mass,Savings,31-01-2024
CUST110836,63,Female,Lucknow,Uttar Pradesh,Affluent,Digital,23-12-2021
CUST110837,66,Male,Noida,Karnataka,Mass,Savings,08-01-2021
CUST110838,18,Male,Ahmedabad,Gujarat,Mass,Current,21-11-2020
CUST110839,26,Male,Pune,Rajasthan,Mass,Digital,26-07-2020
CUST110840,37,Male,Surat,West Bengal,Mass,Savings,31-01-2025
CUST110841,36,Male,Pune,Gujarat,Mass,Savings,31-05-2020
